id,name,kind,out_degree,in_degree
Gene::83874,TBC1D10A,Gene,1,10
Gene::83875,BCO2,Gene,0,2
Gene::83876,MRO,Gene,0,0
Gene::83877,TM2D2,Gene,4,2
Gene::83878,USHBP1,Gene,34,97
Gene::83879,CDCA7,Gene,0,6
Gene::8388,OR1E2,Gene,9,3
Gene::83881,MIXL1,Gene,22,0
Gene::83882,TSPAN10,Gene,3,1
Gene::83884,SLC25A2,Gene,0,1
Gene::83886,PRSS27,Gene,2,6
Gene::83887,TTLL2,Gene,12,3
Gene::83888,FGFBP2,Gene,0,1
Gene::83889,WDR87,Gene,0,1
Gene::83890,SPATA9,Gene,0,3
Gene::83891,SNX25,Gene,0,2
Gene::83892,KCTD10,Gene,1,14
Gene::83893,SPATA16,Gene,0,0
Gene::83894,TTC29,Gene,12,4
Gene::83895,KRTAP1-5,Gene,2,5
Gene::83896,KRTAP3-1,Gene,1,0
Gene::83897,KRTAP3-2,Gene,14,15
Gene::83899,KRTAP9-2,Gene,21,31
Gene::839,CASP6,Gene,77,12
Gene::8390,OR1G1,Gene,1,0
Gene::83900,KRTAP9-3,Gene,0,2
Gene::83901,KRTAP9-8,Gene,0,0
Gene::83902,KRTAP17-1,Gene,0,0
Gene::83903,GSG2,Gene,5,17
Gene::8392,OR3A3,Gene,0,0
Gene::83930,STARD3NL,Gene,0,3
Gene::83931,STK40,Gene,11,18
Gene::83932,SPRTN,Gene,1,13
Gene::83933,HDAC10,Gene,38,15
Gene::83935,TMEM133,Gene,0,1
Gene::83937,RASSF4,Gene,1,17
Gene::83938,C10orf11,Gene,0,0
Gene::83939,EIF2A,Gene,19,78
Gene::8394,PIP5K1A,Gene,6,11
Gene::83940,TATDN1,Gene,0,2
Gene::83941,TM2D1,Gene,0,9
Gene::83942,TSSK1B,Gene,1,7
Gene::83943,IMMP2L,Gene,2,5
Gene::8395,PIP5K1B,Gene,8,14
Gene::83953,FCAMR,Gene,0,6
Gene::83959,SLC4A11,Gene,3,2
Gene::8396,PIP4K2B,Gene,18,51
Gene::8398,PLA2G6,Gene,1,39
Gene::83982,IFI27L2,Gene,0,6
Gene::83983,TSSK6,Gene,49,90
Gene::83985,SPNS1,Gene,0,4
Gene::83986,ITFG3,Gene,1,2
Gene::83987,CCDC8,Gene,2,8
Gene::83988,NCALD,Gene,26,17
Gene::83989,FAM172A,Gene,0,17
Gene::8399,PLA2G10,Gene,3,6
Gene::83990,BRIP1,Gene,8,36
Gene::83992,CTTNBP2,Gene,2,25
Gene::83998,REG4,Gene,0,2
Gene::83999,KREMEN1,Gene,104,2
Gene::840,CASP7,Gene,129,138
Gene::84000,TMPRSS13,Gene,0,2
Gene::84002,B3GNT5,Gene,0,3
Gene::8402,SLC25A11,Gene,5,28
Gene::8403,SOX14,Gene,83,14
Gene::84033,OBSCN,Gene,105,31
Gene::84034,EMILIN2,Gene,7,11
Gene::8404,SPARCL1,Gene,5,12
Gene::8405,SPOP,Gene,15,24
Gene::84056,KATNAL1,Gene,2,9
Gene::84057,MND1,Gene,1,3
Gene::84058,WDR54,Gene,0,5
Gene::84059,ADGRV1,Gene,12,6
Gene::8406,SRPX,Gene,6,35
Gene::84060,RBM48,Gene,3,71
Gene::84061,MAGT1,Gene,4,5
Gene::84062,DTNBP1,Gene,16,57
Gene::84063,KIRREL2,Gene,3,23
Gene::84064,HDHD2,Gene,0,18
Gene::84065,TMEM222,Gene,0,15
Gene::84066,TEX35,Gene,0,1
Gene::84067,FAM160A2,Gene,4,26
Gene::84068,SLC10A7,Gene,1,2
Gene::84069,PLEKHN1,Gene,3,10
Gene::8407,TAGLN2,Gene,9,25
Gene::84070,FAM186B,Gene,0,4
Gene::84071,ARMC2,Gene,3,4
Gene::84072,HORMAD1,Gene,1,15
Gene::84073,MYCBPAP,Gene,3,7
Gene::84074,QRICH2,Gene,0,8
Gene::84075,FSCB,Gene,1,1
Gene::84076,TKTL2,Gene,2,2
Gene::84077,C3orf20,Gene,2,2
Gene::84078,KBTBD7,Gene,11,74
Gene::84079,ANKRD27,Gene,5,24
Gene::8408,ULK1,Gene,60,96
Gene::84080,ENKD1,Gene,8,28
Gene::84081,NSRP1,Gene,0,13
Gene::84083,ZRANB3,Gene,0,2
Gene::84084,RAB6C,Gene,0,1
Gene::84085,FBXO30,Gene,1,10
Gene::8409,UXT,Gene,64,29
Gene::841,CASP8,Gene,157,36
Gene::84100,ARL6,Gene,2,9
Gene::84101,USP44,Gene,1,17
Gene::84102,SLC41A2,Gene,1,4
Gene::84103,C4orf17,Gene,3,6
Gene::84105,PCBD2,Gene,5,30
Gene::84106,PRAM1,Gene,5,21
Gene::84107,ZIC4,Gene,4,1
Gene::84108,PCGF6,Gene,28,39
Gene::84109,QRFPR,Gene,17,1
Gene::8411,EEA1,Gene,13,12
Gene::8412,BCAR3,Gene,11,51
Gene::84124,ZNF394,Gene,5,5
Gene::84125,LRRIQ1,Gene,4,6
Gene::84126,ATRIP,Gene,7,30
Gene::84128,WDR75,Gene,4,8
Gene::84129,ACAD11,Gene,0,3
Gene::84131,CEP78,Gene,17,4
Gene::84132,USP42,Gene,1,3
Gene::84133,ZNRF3,Gene,0,7
Gene::84134,TOMM40L,Gene,3,15
Gene::84135,UTP15,Gene,6,9
Gene::84138,SLC7A6OS,Gene,1,4
Gene::84140,FAM161A,Gene,20,48
Gene::84141,EVA1A,Gene,1,6
Gene::84142,FAM175A,Gene,3,13
Gene::84144,SYDE2,Gene,2,0
Gene::84146,ZNF644,Gene,1,5
Gene::84148,KAT8,Gene,4,44
Gene::84152,PPP1R1B,Gene,3,14
Gene::84153,RNASEH2C,Gene,0,3
Gene::84154,RPF2,Gene,0,9
Gene::84159,ARID5B,Gene,19,138
Gene::8416,ANXA9,Gene,2,7
Gene::84162,KIAA1109,Gene,4,18
Gene::84163,GTF2IRD2,Gene,0,6
Gene::84164,ASCC2,Gene,0,47
Gene::84166,NLRC5,Gene,2,3
Gene::84167,C19orf44,Gene,4,6
Gene::84168,ANTXR1,Gene,8,20
Gene::8417,STX7,Gene,14,13
Gene::84171,LOXL4,Gene,1,14
Gene::84172,POLR1B,Gene,0,50
Gene::84173,ELMOD3,Gene,1,1
Gene::84174,SLA2,Gene,0,8
Gene::84179,MFSD7,Gene,2,3
Gene::84181,CHD6,Gene,1,9
Gene::84182,FAM188B,Gene,5,2
Gene::84186,ZCCHC7,Gene,0,7
Gene::84187,TMEM164,Gene,7,9
Gene::84188,FAR1,Gene,1,17
Gene::84189,SLITRK6,Gene,6,4
Gene::8419,BFSP2,Gene,3,5
Gene::84190,METTL25,Gene,0,2
Gene::84191,FAM96A,Gene,0,5
Gene::84193,SETD3,Gene,1,25
Gene::84196,USP48,Gene,1,19
Gene::84197,POMK,Gene,9,3
Gene::842,CASP9,Gene,42,46
Gene::84203,TXNDC2,Gene,1,6
Gene::84206,MEX3B,Gene,57,21
Gene::84210,ANKRD20A1,Gene,0,0
Gene::84215,ZNF541,Gene,3,1
Gene::84216,TMEM117,Gene,0,1
Gene::84217,ZMYND12,Gene,0,0
Gene::84218,TBC1D3F,Gene,0,4
Gene::84219,WDR24,Gene,0,5
Gene::84220,RGPD5,Gene,0,6
Gene::84221,SPATC1L,Gene,9,11
Gene::84223,IQCG,Gene,1,3
Gene::84224,NBPF3,Gene,1,5
Gene::84225,ZMYND15,Gene,0,0
Gene::84226,C2orf16,Gene,16,16
Gene::84229,DRC7,Gene,0,2
Gene::84230,LRRC8C,Gene,0,23
Gene::84231,TRAF7,Gene,32,27
Gene::84232,MAF1,Gene,0,9
Gene::84233,TMEM126A,Gene,0,3
Gene::84236,RHBDD1,Gene,4,3
Gene::84239,ATP13A4,Gene,0,5
Gene::8424,BBOX1,Gene,2,3
Gene::84240,ZCCHC9,Gene,2,1
Gene::84243,ZDHHC18,Gene,0,4
Gene::84245,MRI1,Gene,1,4
Gene::84246,MED10,Gene,13,74
Gene::84247,LDOC1L,Gene,11,7
Gene::84248,FYTTD1,Gene,10,8
Gene::84249,PSD2,Gene,3,6
Gene::8425,LTBP4,Gene,25,53
Gene::84250,ANKRD32,Gene,12,18
Gene::84251,SGIP1,Gene,0,3
Gene::84253,GARNL3,Gene,0,2
Gene::84254,CAMKK1,Gene,20,45
Gene::84255,SLC37A3,Gene,1,4
Gene::84256,FLYWCH1,Gene,0,4
Gene::84258,SYT3,Gene,0,5
Gene::84259,DCUN1D5,Gene,1,11
Gene::84260,TCHP,Gene,6,21
Gene::84261,FBXW9,Gene,0,6
Gene::84262,PSMG3,Gene,9,7
Gene::84263,HSDL2,Gene,0,12
Gene::84264,HAGHL,Gene,3,11
Gene::84265,POLR3GL,Gene,0,5
Gene::84266,ALKBH7,Gene,3,7
Gene::84267,C9orf64,Gene,1,1
Gene::84268,RPAIN,Gene,5,5
Gene::84269,CHCHD5,Gene,3,2
Gene::8427,ZNF282,Gene,4,18
Gene::84270,C9orf89,Gene,3,4
Gene::84271,POLDIP3,Gene,3,20
Gene::84272,YIPF4,Gene,4,4
Gene::84273,NOA1,Gene,1,18
Gene::84274,COQ5,Gene,0,1
Gene::84275,SLC25A33,Gene,0,1
Gene::84276,NICN1,Gene,1,1
Gene::84277,DNAJC30,Gene,2,2
Gene::84279,PRADC1,Gene,2,7
Gene::8428,STK24,Gene,38,39
Gene::84280,BTBD10,Gene,0,11
Gene::84281,C2orf88,Gene,1,9
Gene::84282,RNF135,Gene,0,4
Gene::84283,TMEM79,Gene,1,14
Gene::84284,NTPCR,Gene,5,12
Gene::84285,EIF1AD,Gene,4,14
Gene::84286,TMEM175,Gene,7,8
Gene::84287,ZDHHC16,Gene,3,57
Gene::84288,EFCAB2,Gene,65,5
Gene::84289,ING5,Gene,5,33
Gene::84290,CAPNS2,Gene,98,3
Gene::84292,WDR83,Gene,3,23
Gene::84293,FAM213A,Gene,1,7
Gene::84294,UTP23,Gene,8,8
Gene::84295,PHF6,Gene,2,8
Gene::84296,GINS4,Gene,0,9
Gene::84298,LLPH,Gene,1,5
Gene::84299,MIEN1,Gene,1,9
Gene::843,CASP10,Gene,50,334
Gene::84300,UQCC2,Gene,0,4
Gene::84301,DDI2,Gene,0,3
Gene::84302,TMEM246,Gene,58,33
Gene::84303,CHCHD6,Gene,1,10
Gene::84304,NUDT22,Gene,6,3
Gene::84305,WIBG,Gene,2,13
Gene::84306,PDCD2L,Gene,4,5
Gene::84307,ZNF397,Gene,3,5
Gene::84309,NUDT16L1,Gene,5,10
Gene::8431,NR0B2,Gene,62,60
Gene::84310,C7orf50,Gene,2,15
Gene::84311,MRPL45,Gene,0,6
Gene::84312,BRMS1L,Gene,20,47
Gene::84313,VPS25,Gene,1,11
Gene::84314,TMEM107,Gene,0,11
Gene::84315,MON1A,Gene,1,8
Gene::84316,NAA38,Gene,5,49
Gene::84317,CCDC115,Gene,0,7
Gene::84318,CCDC77,Gene,3,6
Gene::84319,CMSS1,Gene,5,66
Gene::84320,ACBD6,Gene,0,5
Gene::84321,THOC3,Gene,9,14
Gene::84324,SARNP,Gene,0,8
Gene::84326,C16orf13,Gene,0,7
Gene::84327,ZBED3,Gene,2,3
Gene::84328,LZIC,Gene,121,4
Gene::84329,HVCN1,Gene,0,6
Gene::8433,UTF1,Gene,1,2
Gene::84330,ZNF414,Gene,4,12
Gene::84331,FAM195A,Gene,1,3
Gene::84332,DYDC2,Gene,2,11
Gene::84333,PCGF5,Gene,38,12
Gene::84334,APOPT1,Gene,0,1
Gene::84335,AKT1S1,Gene,15,14
Gene::84336,TMEM101,Gene,1,9
Gene::84337,ELOF1,Gene,0,9
Gene::8434,RECK,Gene,10,19
Gene::84340,GFM2,Gene,2,5
Gene::84342,COG8,Gene,2,20
Gene::84343,HPS3,Gene,0,1
Gene::8435,SOAT2,Gene,76,3
Gene::8436,SDPR,Gene,4,13
Gene::84364,ARFGAP2,Gene,0,19
Gene::84365,NIFK,Gene,63,10
Gene::84366,PRAC1,Gene,0,0
Gene::8437,RASAL1,Gene,1,5
Gene::84376,HOOK3,Gene,1,9
Gene::8438,RAD54L,Gene,35,27
Gene::8439,NSMAF,Gene,11,11
Gene::844,CASQ1,Gene,1,1
Gene::8440,NCK2,Gene,40,161
Gene::84417,C2orf40,Gene,0,3
Gene::84418,CYSTM1,Gene,8,4
Gene::84419,C15orf48,Gene,0,4
Gene::8443,GNPAT,Gene,3,19
Gene::84432,PROK1,Gene,0,1
Gene::84433,CARD11,Gene,27,28
Gene::84435,ADGRA1,Gene,26,1
Gene::84436,ZNF528,Gene,0,1
Gene::84437,MSANTD4,Gene,8,50
Gene::84439,HHIPL1,Gene,0,2
Gene::8444,DYRK3,Gene,203,205
Gene::84440,RAB11FIP4,Gene,1,13
Gene::84441,MAML2,Gene,2,26
Gene::84443,FRMPD3,Gene,0,0
Gene::84444,DOT1L,Gene,26,12
Gene::84445,LZTS2,Gene,31,175
Gene::84446,BRSK1,Gene,85,86
Gene::84447,SYVN1,Gene,3,31
Gene::84448,ABLIM2,Gene,4,4
Gene::84449,ZNF333,Gene,33,11
Gene::8445,DYRK2,Gene,32,77
Gene::84450,ZNF512,Gene,11,4
Gene::84451,KIAA1804,Gene,82,4
Gene::84455,EFCAB7,Gene,0,4
Gene::84456,L3MBTL3,Gene,2,25
Gene::84457,PHYHIPL,Gene,0,3
Gene::84458,LCOR,Gene,0,13
Gene::8446,DUSP11,Gene,31,84
Gene::84460,ZMAT1,Gene,3,7
Gene::84461,NEURL4,Gene,1,9
Gene::84464,SLX4,Gene,19,147
Gene::84465,MEGF11,Gene,1,2
Gene::84466,MEGF10,Gene,3,22
Gene::84467,FBN3,Gene,40,67
Gene::8447,DOC2B,Gene,12,2
Gene::8448,DOC2A,Gene,2,7
Gene::8449,DHX16,Gene,14,28
Gene::84498,FAM120B,Gene,0,6
Gene::845,CASQ2,Gene,5,3
Gene::8450,CUL4B,Gene,41,65
Gene::84501,SPIRE2,Gene,1,2
Gene::84502,JPH4,Gene,2,10
Gene::84503,ZNF527,Gene,10,3
Gene::84504,NKX6-2,Gene,2,15
Gene::8451,CUL4A,Gene,116,162
Gene::84513,PPAPDC1B,Gene,10,4
Gene::84514,GHDC,Gene,0,3
Gene::84515,MCM8,Gene,104,7
Gene::84516,DCTN5,Gene,1,12
Gene::84517,ACTRT3,Gene,0,0
Gene::84518,CNFN,Gene,1,1
Gene::84519,ACRBP,Gene,0,5
Gene::8452,CUL3,Gene,561,514
Gene::84520,C14orf142,Gene,1,3
Gene::84522,JAGN1,Gene,23,20
Gene::84524,ZC3H8,Gene,0,2
Gene::84525,HOPX,Gene,31,9
Gene::84527,ZNF559,Gene,38,3
Gene::84528,RHOXF2,Gene,10,51
Gene::84529,C15orf41,Gene,1,5
Gene::8453,CUL2,Gene,203,258
Gene::84530,SRRM4,Gene,5,28
Gene::84532,ACSS1,Gene,0,5
Gene::84539,MCHR2,Gene,25,2
Gene::8454,CUL1,Gene,262,353
Gene::84541,KBTBD8,Gene,8,3
Gene::84542,KIAA1841,Gene,0,1
Gene::84545,MRPL43,Gene,0,10
Gene::84547,PGBD1,Gene,172,12
Gene::84548,TMEM185A,Gene,0,1
Gene::84549,MAK16,Gene,1,46
Gene::8455,ATRN,Gene,2,5
Gene::84552,PARD6G,Gene,1,15
Gene::84553,FAXC,Gene,3,3
Gene::84557,MAP1LC3A,Gene,34,73
Gene::8456,FOXN1,Gene,5,15
Gene::84560,MT4,Gene,0,0
Gene::84561,SLC12A8,Gene,1,4
Gene::84569,LYZL1,Gene,0,0
Gene::84570,COL25A1,Gene,6,4
Gene::84572,GNPTG,Gene,0,4
Gene::8458,TTF2,Gene,14,14
Gene::8459,TPST2,Gene,5,30
Gene::846,CASR,Gene,10,7
Gene::8460,TPST1,Gene,22,23
Gene::84612,PARD6B,Gene,2,28
Gene::84614,ZBTB37,Gene,1,1
Gene::84616,KRTAP4-4,Gene,0,0
Gene::84617,TUBB6,Gene,73,508
Gene::84618,NT5C1A,Gene,0,5
Gene::84619,ZGPAT,Gene,38,33
Gene::8462,KLF11,Gene,57,12
Gene::84620,ST6GAL2,Gene,0,2
Gene::84622,ZNF594,Gene,0,3
Gene::84623,KIRREL3,Gene,1,9
Gene::84624,FNDC1,Gene,0,1
Gene::84626,KRBA1,Gene,0,4
Gene::84627,ZNF469,Gene,0,2
Gene::84628,NTNG2,Gene,3,3
Gene::84629,TNRC18,Gene,34,15
Gene::8463,TEAD2,Gene,105,63
Gene::84630,TTBK1,Gene,6,6
Gene::84631,SLITRK2,Gene,4,2
Gene::84632,AFAP1L2,Gene,1,9
Gene::84634,KISS1R,Gene,86,5
Gene::84636,GPR174,Gene,42,2
Gene::84639,IL1F10,Gene,1,3
Gene::8464,SUPT3H,Gene,47,21
Gene::84640,USP38,Gene,3,7
Gene::84641,HIATL1,Gene,2,2
Gene::84643,KIF2B,Gene,3,1
Gene::84645,C22orf23,Gene,0,1
Gene::84647,PLA2G12B,Gene,20,1
Gene::84648,LCE3D,Gene,1,8
Gene::84649,DGAT2,Gene,0,4
Gene::84650,EBPL,Gene,0,4
Gene::84651,SPINK7,Gene,0,10
Gene::84654,SPZ1,Gene,3,5
Gene::84656,GLYR1,Gene,1,17
Gene::84658,ADGRE3,Gene,1,3
Gene::84659,RNASE7,Gene,2,4
Gene::84660,CCDC62,Gene,0,3
Gene::84661,DPY30,Gene,19,18
Gene::84662,GLIS2,Gene,0,11
Gene::84665,MYPN,Gene,1,9
Gene::84666,RETNLB,Gene,0,1
Gene::84667,HES7,Gene,12,30
Gene::84668,FAM126A,Gene,7,6
Gene::84669,USP32,Gene,86,43
Gene::8467,SMARCA5,Gene,53,48
Gene::84671,ZNF347,Gene,0,1
Gene::84674,CARD6,Gene,5,14
Gene::84675,TRIM55,Gene,5,35
Gene::84676,TRIM63,Gene,4,83
Gene::84678,KDM2B,Gene,203,27
Gene::84679,SLC9A7,Gene,1,3
Gene::8468,FKBP6,Gene,8,4
Gene::84680,ACCS,Gene,1,1
Gene::84681,HINT2,Gene,5,4
Gene::84684,INSM2,Gene,2,2
Gene::84687,PPP1R9B,Gene,130,229
Gene::84688,C9orf24,Gene,2,5
Gene::84689,MS4A14,Gene,0,5
Gene::84690,SPATA22,Gene,0,5
Gene::84691,FAM71F1,Gene,2,2
Gene::84692,CCDC54,Gene,12,15
Gene::84693,MCEE,Gene,1,4
Gene::84694,GJA10,Gene,4,0
Gene::84695,LOXL3,Gene,0,2
Gene::84696,ABHD1,Gene,4,2
Gene::84698,CAPS2,Gene,1,13
Gene::84699,CREB3L3,Gene,2,12
Gene::847,CAT,Gene,215,88
Gene::8470,SORBS2,Gene,30,35
Gene::84700,MYO18B,Gene,4,9
Gene::84701,COX4I2,Gene,0,3
Gene::84705,GTPBP3,Gene,5,19
Gene::84706,GPT2,Gene,0,6
Gene::84707,BEX2,Gene,6,25
Gene::84708,LNX1,Gene,45,184
Gene::84709,MGARP,Gene,3,5
Gene::8471,IRS4,Gene,96,46
Gene::84717,HDGFRP2,Gene,0,7
Gene::84720,PIGO,Gene,4,12
Gene::84722,PSRC1,Gene,115,83
Gene::84725,PLEKHA8,Gene,5,6
Gene::84726,PRRC2B,Gene,3,10
Gene::84727,SPSB2,Gene,1,6
Gene::8473,OGT,Gene,22,23
Gene::84733,CBX2,Gene,11,22
Gene::84734,FAM167B,Gene,0,3
Gene::84735,CNDP1,Gene,0,3
Gene::84747,UNC119B,Gene,0,24
Gene::84749,USP30,Gene,1,6
Gene::84750,FUT10,Gene,6,1
Gene::84752,B3GNT9,Gene,3,8
Gene::84759,PCGF1,Gene,18,27
Gene::8476,CDC42BPA,Gene,10,42
Gene::84765,ZNF577,Gene,18,0
Gene::84766,CRACR2A,Gene,4,8
Gene::84767,TRIM51,Gene,0,5
Gene::84769,MPV17L2,Gene,3,7
Gene::8477,GPR65,Gene,33,5
Gene::84775,ZNF607,Gene,33,5
Gene::84779,NAA11,Gene,0,4
Gene::84787,SUV420H2,Gene,4,25
Gene::8479,HIRIP3,Gene,21,45
Gene::84790,TUBA1C,Gene,2,58
Gene::84792,FAM220A,Gene,14,9
Gene::84795,PYROXD2,Gene,0,3
Gene::84798,C19orf48,Gene,0,0
Gene::8480,RAE1,Gene,120,218
Gene::84803,AGPAT9,Gene,0,4
Gene::84804,MFSD9,Gene,1,4
Gene::84807,NFKBID,Gene,8,21
Gene::84808,PERM1,Gene,0,64
Gene::8481,OFD1,Gene,10,14
Gene::84811,BUD13,Gene,27,4
Gene::84812,PLCD4,Gene,12,4
Gene::84814,PPAPDC3,Gene,1,6
Gene::84816,RTN4IP1,Gene,3,9
Gene::84817,TXNDC17,Gene,0,15
Gene::84818,IL17RC,Gene,2,12
Gene::8482,SEMA7A,Gene,4,8
Gene::84823,LMNB2,Gene,125,70
Gene::84824,FCRLA,Gene,0,5
Gene::84826,SFT2D3,Gene,11,13
Gene::8483,CILP,Gene,4,9
Gene::84830,ADTRP,Gene,1,5
Gene::84833,USMG5,Gene,0,9
Gene::84836,ABHD14B,Gene,1,2
Gene::84838,ZNF496,Gene,18,21
Gene::84839,RAX2,Gene,4,9
Gene::8484,GALR3,Gene,45,38
Gene::84842,HPDL,Gene,1,6
Gene::84844,PHF5A,Gene,97,92
Gene::84851,TRIM52,Gene,21,17
Gene::84858,ZNF503,Gene,47,2
Gene::84859,LRCH3,Gene,0,5
Gene::84861,KLHL22,Gene,63,55
Gene::84864,MINA,Gene,0,9
Gene::84865,CCDC142,Gene,0,1
Gene::84866,TMEM25,Gene,1,5
Gene::84867,PTPN5,Gene,13,13
Gene::84868,HAVCR2,Gene,3,4
Gene::84869,CBR4,Gene,0,17
Gene::8487,GEMIN2,Gene,111,91
Gene::84870,RSPO3,Gene,0,2
Gene::84871,AGBL4,Gene,4,40
Gene::84872,ZC3H10,Gene,1,10
Gene::84873,ADGRG7,Gene,69,2
Gene::84874,ZNF514,Gene,48,42
Gene::84875,PARP10,Gene,77,32
Gene::84876,ORAI1,Gene,16,9
Gene::84878,ZBTB45,Gene,63,1
Gene::84879,MFSD2A,Gene,0,0
Gene::84881,RPUSD4,Gene,0,2
Gene::84883,AIFM2,Gene,0,3
Gene::84885,ZDHHC12,Gene,2,3
Gene::84886,C1orf198,Gene,1,16
Gene::84888,SPPL2A,Gene,1,6
Gene::84889,SLC7A3,Gene,0,3
Gene::84890,ADO,Gene,88,201
Gene::84891,ZSCAN10,Gene,0,2
Gene::84892,POMGNT2,Gene,2,3
Gene::84893,FBXO18,Gene,1,14
Gene::84894,LINGO1,Gene,10,52
Gene::84895,FAM73B,Gene,1,2
Gene::84896,ATAD1,Gene,1,13
Gene::84897,TBRG1,Gene,1,8
Gene::84898,PLXDC2,Gene,0,4
Gene::84899,TMTC4,Gene,0,1
Gene::8490,RGS5,Gene,0,8
Gene::84900,RNFT2,Gene,4,6
Gene::84901,NFATC2IP,Gene,0,11
Gene::84902,CEP89,Gene,1,1
Gene::84904,ARHGEF39,Gene,5,4
Gene::84905,ZNF341,Gene,15,9
Gene::84908,FAM136A,Gene,0,12
Gene::84909,C9orf3,Gene,0,7
Gene::8491,MAP4K3,Gene,23,14
Gene::84910,TMEM87B,Gene,0,1
Gene::84911,ZNF382,Gene,7,10
Gene::84912,SLC35B4,Gene,2,0
Gene::84913,ATOH8,Gene,0,4
Gene::84914,ZNF587,Gene,18,35
Gene::84915,FAM222A,Gene,2,7
Gene::84916,CIRH1A,Gene,4,15
Gene::84918,LRP11,Gene,0,6
Gene::84919,PPP1R15B,Gene,3,11
Gene::8492,PRSS12,Gene,0,1
Gene::84920,ALG10,Gene,0,4
Gene::84922,FIZ1,Gene,0,3
Gene::84923,FAM104A,Gene,77,3
Gene::84924,ZNF566,Gene,105,4
Gene::84925,DIRC2,Gene,1,3
Gene::84926,SPRYD3,Gene,9,44
Gene::84928,TMEM209,Gene,0,2
Gene::84929,FIBCD1,Gene,4,2
Gene::8493,PPM1D,Gene,88,28
Gene::84930,MASTL,Gene,25,2
Gene::84932,RAB2B,Gene,11,9
Gene::84933,C8orf76,Gene,1,3
Gene::84934,RITA1,Gene,0,26
Gene::84935,MEDAG,Gene,0,1
Gene::84936,ZFYVE19,Gene,103,24
Gene::84937,ZNRF1,Gene,2,13
Gene::84938,ATG4C,Gene,0,13
Gene::84939,MUM1,Gene,4,13
Gene::84940,CORO6,Gene,0,1
Gene::84941,HSH2D,Gene,2,7
Gene::84942,WDR73,Gene,0,28
Gene::84944,MAEL,Gene,9,2
Gene::84945,ABHD13,Gene,4,18
Gene::84946,LTV1,Gene,0,5
Gene::84947,SERAC1,Gene,0,1
Gene::84948,TIGD5,Gene,6,6
Gene::8495,PPFIBP2,Gene,69,17
Gene::84950,PRPF38A,Gene,0,20
Gene::84951,TNS4,Gene,3,5
Gene::84952,CGNL1,Gene,0,18
Gene::84953,MICALCL,Gene,0,8
Gene::84954,MPND,Gene,0,4
Gene::84955,NUDCD1,Gene,0,3
Gene::84957,RELT,Gene,2,11
Gene::84958,SYTL1,Gene,1,4
Gene::84959,UBASH3B,Gene,1,25
Gene::8496,PPFIBP1,Gene,5,11
Gene::84960,CCDC183,Gene,3,2
Gene::84961,FBXL20,Gene,27,5
Gene::84962,AJUBA,Gene,1,26
Gene::84964,ALKBH6,Gene,5,5
Gene::84966,IGSF21,Gene,0,31
Gene::84967,LSM10,Gene,1,13
Gene::84968,PNMA6A,Gene,0,1
Gene::84969,TOX2,Gene,72,4
Gene::8497,PPFIA4,Gene,5,5
Gene::84970,C1orf94,Gene,7,59
Gene::84971,ATG4D,Gene,35,3
Gene::84975,MFSD5,Gene,6,42
Gene::84976,DISP1,Gene,0,3
Gene::84978,FRMD5,Gene,0,4
Gene::8498,RANBP3,Gene,6,11
Gene::84984,CEP19,Gene,4,13
Gene::84985,FAM83A,Gene,12,6
Gene::84986,ARHGAP19,Gene,0,17
Gene::84987,COX14,Gene,0,1
Gene::84988,PPP1R16A,Gene,1,23
Gene::8499,PPFIA2,Gene,4,17
Gene::84991,RBM17,Gene,5,54
Gene::84992,PIGY,Gene,2,4
Gene::84993,UBL7,Gene,0,13
Gene::8500,PPFIA1,Gene,14,23
Gene::85002,FAM86B1,Gene,0,18
Gene::85004,RERG,Gene,31,0
Gene::85007,PHYKPL,Gene,1,3
Gene::8501,SLC43A1,Gene,0,6
Gene::85012,TCEAL3,Gene,3,5
Gene::85013,TMEM128,Gene,1,3
Gene::85014,TMEM141,Gene,5,2
Gene::85015,USP45,Gene,2,24
Gene::85016,C11orf70,Gene,0,1
Gene::85019,TMEM241,Gene,1,2
Gene::8502,PKP4,Gene,12,21
Gene::85021,REPS1,Gene,6,11
Gene::85025,TMEM60,Gene,10,14
Gene::85027,SMIM3,Gene,1,9
Gene::8503,PIK3R3,Gene,50,100
Gene::8504,PEX3,Gene,11,10
Gene::8505,PARG,Gene,83,16
Gene::8506,CNTNAP1,Gene,5,23
Gene::8507,ENC1,Gene,1,15
Gene::8508,NIPSNAP1,Gene,81,355
Gene::8509,NDST2,Gene,0,3
Gene::8510,MMP23B,Gene,0,6
Gene::8513,LIPF,Gene,1,4
Gene::8514,KCNAB2,Gene,5,24
Gene::8515,ITGA10,Gene,5,59
Gene::8516,ITGA8,Gene,2,21
Gene::8517,IKBKG,Gene,349,231
Gene::8518,IKBKAP,Gene,195,147
Gene::8519,IFITM1,Gene,2,35
Gene::8520,HAT1,Gene,28,436
Gene::8521,GCM1,Gene,8,7
Gene::8522,GAS7,Gene,24,18
Gene::85235,HIST1H2AH,Gene,0,3
Gene::85236,HIST1H2BK,Gene,193,450
Gene::8525,DGKZ,Gene,56,28
Gene::8526,DGKE,Gene,11,10
Gene::8527,DGKD,Gene,110,11
Gene::8528,DDO,Gene,2,6
Gene::85280,KRTAP9-4,Gene,13,16
Gene::85285,KRTAP4-1,Gene,0,1
